Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0xdce5390b9ac7ede572ca977cc59bd8ef1a9d6b0,0,1525.88,43414.78,149850.22,3,0.006351,3.0064,106,0,0.8675911,19,8.7994656,-1.9028521
0x500f0959ecf5a3ef06678cda4b79c2b965acaafba,0,14.04,14723.23,40865.12,14,0.109572,2.99,1.179884,1.090214,41.9902538,20,35.21254535,0.008804232
0xF97dE7Bdbb60ea4a7e7cb5A816Dd5Aa65C02b343,0,15.69,1577.88,354662.93,6,1,79.4886,70.558948,0.998944,3.942879,4271,746.3080694,0.056448
0x0eebe0c15c6d8d3c84393dde1a0cdcc57593a3cfb35,0,11.86,64816.7,980341.83,2,0.3,5.495,22.255115,0.097316,4.29548,12,302.388656,0.0014351
0xae0dd921ec11f8454cff1fbad8f345918737900,0,9101.73,36618.17,437507.17,14,0.010044,1.81395,1.530476472,0,3.25975,48,10.95443904,-15.9637049
0x71c9d1e25c1722bea6485dbfbceccca6fb822d65e44e,0,20550.66,544.83,13899.85,10,14.99,85.631,4.62488,0,10.297626,195,204.99692,-0.094001532
0x9e64c1892c24d112bdcab79d701c5af37425d62412,0,20733.56,125739.02,510402.24,2,0.001,13.8196215,5.601758,5.274395,9.62,4,6.46679034,0.000861
0x82e95c3cbb4b2b551d19b0014682d0c674ae2ae,0,3492.41,12862.28,671551.13,68,0,275.232095,0.550798,0,21.223532,501,3056.310454,-51.75038508
0x1d8486efd280bd92cc5e09f6de6962af6cf88e31,0,967.71,27371.49,327016.77,8,0.010019,42,0.251667,0,8.704512,182,70.00599906,0.050637107
0xa18faeef4b0f1d207d90d85ff3dc1e481cdeee1c5,0,13.01,741.01,168290.62,8,0.11,0.661091,0.624007,0.000337,4.269221,14,1.9988629,0.00569973
0x5f27bb8d0fc9be7b9ef6d2d1c64ae802d043689,0,780.329,392.09,374123.8,26,0.001,2499,1.544099,0,25.316513,121,7525.857306,-703.3399097
0x94ff0e27f073f14a8a275e1db23b5b5daf9850f923bc,0,22.671,0.92,791897.17,4,0.141433,149.9960049,12000.5,0,0.880469,135,1583.37397,0.02704027
0xcd468ab8520f2ddb9ef205c45b0c90b18ce67ab51,0,1.98,170.59,1314704.77,3,0.064007,8.31289,4.16427,0.06116,0.04332,21,8.502016355,0.021375925
0x3376fa833c1a6a2769f53c01de30705090ecfd9a5ff4ed,0,3.79,4857,147413.29,15,0.196168,62945.23,6.140906,0.286,0.424142,35,48.3518,0.00109901
0x6003e6b9aa20b398a764b294b4d55ae7f8c81dd5574c,0,16.95,10829.17,62021.87,2,0.043001,1.21006,0.44289,0.05,0.144,70,2.9004692,0.07000104
0xecd499c5e338570d0e6c4618054948cccd7ed08cc,0,21.38,0,64.08,1,101,101,101,0.3,33.666149,4,101,0.001554
0xab7572c338bcd7c95e9433dcd4d0f88275a18f0f3f1,0,268.7,0,14620.38,1,0,0,0,0,0,2,0,0
0xcf906d4e068c5d8a228d3a219d13f6a218e05fb1333a,0,22.26,0,67.32,1,101,101,101,1,33.666149,4,101,0.001554
0x0dddfadafc7bbb2be2859ef67959b3d5072966b605e43,0,336.69,0,814.18,1,101,101,101,0.25,33.666149,4,101,0.001554
0x4fdfbe2aa5f3e598cb5bf0a3db4ffbc66c5bcab,0,165.85,0,879.68,1,101,101,101,1,33.666171,4,101,0.001488218
0x5b9658c6d90f7cbe494d4f8d47de30b496d7a9baea0,0,22.26,0,66.82,1,101,101,101,0.02995,33.666149,4,101,0.001554
0x2902e8c5cb05b30148659a6c1c30fe50bb7eb2b2894c14,0,21.2,0,17.75,1,101,101,101,0.800542,33.666149,4,101,0.001554
0x00cc896a6b7cbd05afe3fc6cecfbd6a44ef91b9fc1f,0,157.47,0,314.95,1,101,101,101,6,50.499508,3,101,0.000984218
0xcd3d3357c375c9bd1ece9bd21c05cd0f931827a6e2070ee996,0,157.46,0,314.92,1,101,101,101,32.99895,50.499508,3,101,0.000984218
0xbeafb9eee9f03a91fb9914b62e0f4886c4c5bcaedc8a9fbdcc2,0,162.41,0,322.58,1,101,101,101,0.05,50.499487,3,101,0.001026218
0x94df07a1fbb3ed12e9c518a405e7ee000410038faf17,0,24.47,0,8.98,2,494.632838,1445.489175,1000.5,0.34031,666.999528,5,2001,0.001414909
0xa5c7f85f2b0x874169d2b2cded18a87778d61bbdd9a50ef2,0,163.78,0,327.55,1,101,101,101,0.027016,50.499508,3,101,0.000984218
0xceb2bf153f5abb26d10dc9c809708ebaced54351a03ab,0,162.76,0.21,325.83,2,4.212454,56.06704,50.5,16.99916,50.499508,4,101,0.000984218
0x5756b4634e3eea893073b3b7a1ac57088f7ea7f9,0,162.55,0.52,326.25,2,1.210295,71.45166,50.5,5,50.499487,4,101,0.001026218
0x76a40bd82d5f2b91389fd8864a85fa92aa1d7877a,0,161.45,0.82,324.73,2,28.540034,52.19465,50.5,0.075128,33.666179,5,101,0.001464437
0xa8e7b17e2c63dfcc0046a28d32b9130b1a6bb470,0,2439.75,110.3509,3746,1,0.70895,0.6,0.6,0.7029904,1.400982,3,0.22,0.001721
0xb81a60d52e2b22f85f608180defbd011ccfa8fb,0,22.25,0,66.47,1,101,101,101,0.18,33.666149,4,101,0.001554
0x2b09e3fa35280097a96dc53f067ae94cf98b0f3e,0,23.23,0,69.68,1,101,101,101,0.18,33.666149,4,101,0.001554
0xb950bcea9a2b0a61d39db66c28bade85e651814552a0,0,16.2,0,59.08,1,101,101,101,0.82678,33.666149,4,101,0.001554
0x4dd574507c329b7f4bb95d39eeed3539438a5117,0,23.19,0,50.75,1,101,101,101,0.03,33.666149,4,101,0.001554
0x2482857c6923800e321bbec63932ac2a69dc8de4,0,21.92,0,65.82,1,101,101,101,0.32,33.666149,4,101,0.001554
0x1d08c89f719c39a5aa36c5fc1a95fcc00bd72ef5b4ab9960,0,22.86,0,64.52,1,101,101,101,2.999496,33.666149,4,101,0.001554
0x65b0d0aa8e1e3ac3fddf5b9cb9ef37b14d092b1b51d7,0,2.64,0,8.98,2,920.260145,14950.18743,1000.5,0.4294467,666.999528,5,2001,0.001414909
0xbba6b307201ee3b002b0501031a30d2b286ee8d2a6f4a,0,16.31,0.38,4.55,2,781.4447003,141.7434553,1000.5,5,666.999528,5,2001,0.001414909
0x05f405ddeb9d4625e52ef35380d3adecc581ad8821a5,0,108.18,0,10.78,1,101,101,101,11.1526,33.666179,4,101,0.001464437
0x405118d43ef02c80a1f6b17fc607f38e10c626a9d,0,157.89,0,315.78,1,101,101,101,0.903468,50.499508,3,101,0.000984218
0x6ba844e7007f5e478cc051f3930f0da8219b0016fb05,0,8413.65,174.83,313722.13,4,0.337849,0.5,0.5,1,1.992794,9,0.5,0.001
0x0f515abc431d9c5a5e452f3fc2d432f2c2bb9271ba180,0,4657.49,3489.73,119384.18,2,0.195,38,17.15,0.01,1.19895,5,2.31,0.0009
0x3d3e11193a6e6a127aeea76d3b65e3b652da1ffb5cdb,0,24.81,0.28,11.82,4,930,2.778505,0.5533,8,485.750908,7,11.12558299,0.01130985
0x9c4f22b0b20098386936ee1b3023eb1d4ffcac6ee4856,0,4144.43,3015.3,270763.52,11,0.005,367,1.755547,0.09958,44.370149,50,23.0857776,-3.808438
0x3Dc42E47c2A1d0fbc868270ddfcec8bb8e338ac97aab7dc25b,0,331.17,4132.68,4887.88,2,0.49716,0.819958,0.877524,0,0.92648,27,22.409259,0.023059
0xb5b8e75aa2a9c5bbaf3b3c24ee5056ab6cd5749c1,0,168.77,162.72,46680.17,2,1.99,13.140381,3.121563,5,1.6373,4,13.4651065,0.012916251
0x4e281de6df51c50b337c7d47ef4c0374f17e36d5851828734ce3,0,7.22,2.961399,10341,5,0.004,2.2271,0.403636,0.094841,1.545131,10,1.228951,0.005323116
0xc0c544ffff2abf5947d6bc3aa3cedf8041a040a878c4f311aaee8a3,0,161.04,0.82,329.18,2,8.189138,70.632501,50.5,5,33.666177,5,101,0.001464437
0x9e016c40x273a3e9c7edc6e4d5594cabccd8d4500170cb0d07760e85b48,0,6,5763.3,443107.5,2,0.2,1,0.506666667,0.199409,0.820933,5,5,0.001528
0xe79bcf5b0f5490c6304ed0ec814d50cf46bc8597e8c5b,0,21.39,0,66.55,1,101,101,101,0.3,33.666149,4,101,0.001554
0xcaf721bdc4a0a849e63c270781a97c8ad009b08e415049524,0,110.59,0,973.28,1,101,101,101,0.049,33.666149,4,101,0.001554
0xcb0e30f5912c0c3ee543a59e207caeb97ceaf11dfcb,0,22.89,0,68.05,1,101,101,101,1.264909,33.666149,4,101,0.001554
0xbe0c30c45946b79c747b21e028aae844ff66b99,0,5465.73,60116.26,302439.53,2,0.5,10,3.9,0.2,6.3012,3,18,0.0021
0x7091a669cba1c8186e67cc3dcd490dff72159d6,0,18.49,0,31.17,1,101,101,101,9.99788,33.666149,4,101,0.001554
0x59bbc67bc97a9f3d3c6d3cf318196f0d29f83fb,0,165.1,0,323.02,1,101,101,101,12.5,50.499508,3,101,0.000984218
0xeac79393e72328bbe81d9b1f67c6080abac00139,0,160.56,0,312.92,1,101,101,101,0.25,50.499508,3,101,0.000984218
0x966962b9b1c2bb3122ba3a6d7383f685efa27f5ee,0,21.99,0,65.82,1,101,101,101,0.00071,33.666149,4,101,0.001554
0x0e7f0e5902e143d6c2ace31e0fee08917a84af3,0,159.56,0,325.23,1,101,101,101,1.99895,50.499508,3,101,0.000984218
0x5b604f76e9ef5da4ab0be8bbe49b06da8d859ebbb32ff654ca,0,162.46,0.3,327.37,2,3.4592622,33.83126,50.5,0.303521,50.499487,4,101,0.001026218
0xc2e8e05cdf3b392833b56f37a8aef91f46bdec3de0d3e5de9914fbfffdd342ad,0,1089.54,207,931302.7,11,0.01,5,1.327234,0,0.696893,83,720.0180666,-2056.6
0x48beba1997a587a67e59c9738d6e1f55850611cd3b7,0,19755.55,970.19,1128819.87,11,0.0622,79.995,4.925136,0,2.10816,39,11.9870998,1.008441062
0x0048e1f423c3172db5892a842c646e9edf0ceaad,0,160.87,0.28,318.03,2,0.990184,7500.773006,50.5,2.337317,50.499508,4,101,0.000984218
0x0a7e0848672943e0002e69a803ed98198d8b5b0886b,0,882.76,1270.19,22630.05,8,0.000403,12,4.27418016,0,2.4606142,80,276.9213492,0.06743772
0xcb9f2d610c62b7161f94c9f06bc1806cc9e35c64,0,1252.19,1530.02,299991.1,2,0.05,0.32,0.1094,0,2.168765,35,1.99,0.003
0x5a78ebe425c2a53cb849500dcff265e14d05b92ab3b,0,1.05,0.17,51.42,2,12.634167,92.749483,50.5,0.881,33.666152,5,101,0.001548055
0x6d56af383f9a2c2583c39cdf6e4c0f9aeb397d265485562ff,0,48478.35,3983.46,11847.27,2,0.195,0.5,0.5104,0,0.07897,4,0.29,-0.14473962
0x48d86ef660f6e12e72d92f0b07a0313affb4bf4dca,0,278.68,2377.61,888549.67,2,1.25,0.15,0.308,1,4.8729,29,0.17,0.0170051
0x7b3f67d8d66562b3fb38acdf042a34ef54af53c847e8c,0,6.37,321.17,190773.48,3,0.05,1.9952074,3.01926665,0,1.250935,8,6.84268645,0.000592614
0x1bb939b76b2b5bca4e33a9279d24f48928d055507,0,156.61,213.85,2281805.28,2,1,0.000307,1.049104,2.694659,176.631033,4,5.86473225,0.001218
0x3639ce0050964a94838cd962f686b42c0920c358b738,0,1.86,1692.04,240454.25,1,0.00046,3.7927,10.981339,0.26627898,3.60248,87,280.9247721,0.01289831
0x934134c5d52d31dcc79dec7c323d7dab117716630,0,856.83,0,25499,2,5.852927,89.754518,50.5,226.48,50.499487,4,101,0.001026218
0xc9bad5bd89bf1ef1c6b27a73a99412348585829134,0,158.38,0.82,317.48,2,46.52145,91.101871,50.5,0.01,50.499508,4,101,0.000984218
0xb8caedeac7e3b8ec0ad260b1c58db6577de943e5c02c045976c,0,4146.98,0,4283.28,1,0.6741,0.21,0.15,0,0.0003117,5,0.15,0.001014
0x3b7ae729a7e8c0b24c677cb1af5ffbe60a7fedacf6e8b,0,1559.58,401.28,260955.92,6,0.1,34,0,0,0.924223,60,31.47608951,0.02286076
0x8c9fe74b6a04dda9042bdffd8e41a058a02d33d68867c9af6af21,0,3716.84,30388.87,228976.47,2,0.02217,10.01,4.624228,0,0.553008,16,1.5399708,0.0201895
0x6a24ea76603e5bb9ff369ddb6a2c22df272d4b6ccc03f0f2e43300c57,0,2.11,0.76,117.53,4,1.100036,9.61,5.45125,0.494042,1.0104983,13,12.48942,0.001390262
0xc31c3f5ba9b7bf6b8855aab4d3eebc788057b9e8cde7bd9e7746ee789327,0,24547.61,5616.46,49846.55,6,0.004701,6.05048,0.180496,0,40.586,18,7.74203215,0.00780222
0x2c6b0cdb47c9bfa51fe9be3a79c20a4b040adcc8,0,1139.62,14416.62,302108.93,3,0.264633,200,22.376809,1,96.924327,32,329.5225241,0.015098677
0x65002903cfcc5b3fbc9c5fcc288e6a23f059060094d6,0,353.27,43805.82,7116.04837,3,0.03,10.338545,0.77552,0,5.10438,73,520.0002949,0.04528392
0x5a38DE9448Fae38a3032C3c7785c76701fcacc7d3b91EBdee0c6f219,0,161.5,0,323,1,101,101,101,1,50.499286,3,101,0.001428506
0x1b2a1af15d8e922986bbe5ab920ff2de0bf107ed08,0,265.41,0,21.43,1,101,101,101,0.39,33.666163,4,101,0.001512
0xc4cda6d90807b81c46e9c5741e3e4ebd714c6be42a7,0,23.13,0,53.42,1,101,101,101,0.01,33.666149,4,101,0.001554
0x36e44c7b9062ca0098a58b95f4c65a7a2f6120e2e3,0,160.27,0,326.17,1,101,101,101,9.999528,50.499508,4,101,0.000984218
0x13a8efae1388174d39a43fc6edbdd8f2b92b642d9a932,0,162.99,0.51,331.1,1,32.313741,101,101,6.633487,50.499487,4,101,0.001026218
0x41a2d91f59ef76fe549e94118e3784cd231eef46e7,0,161.54,0.82,324.73,2,33.316113,50.032672,50.5,6,50.499487,4,101,0.001026218
0xab4c33Fb2737D152E9b7929A72a3b7b3675fb125b9,0,161.42,0.43,324.53,2,46.367764,0.99895,63.40646,0.047882,50.499508,4,101,0.000984218
0xa43fec57b36f7b48a1f6114facbff17d93dd9ec1e,0,7.1,0,21.3,2,517.840785,1185.890586,1000.5,0.495,666.999528,5,2001,0.001414909
0xb81c75ef396be6bc2451be4260097ef391f1baeb6eb14,0,159.64,0,329.43,2,23.7745622,65.670068,50.5,3.09,50.499508,4,101,0.000984218
0x4ab23a593c0c396d3b7d65447a2a65f8ce67bff690d,0,6.09,0.42,9.42,5,98.376485,1439.160198,1000.5,0.49009,666.999528,5,2001,0.001414909
0x8f986e439fae81222c2e97dd3e3d0f9e4411eb2d9eccae,0,24.66,0,14.18,2,525.661503,1617.55501,1000.5,0.002535,666.999528,5,2001,0.001414909
0x29d4e09f1840edc93c1bd52e9592feeddda1df337,0,3377.48,2184.61,336418.47,8,0.018675928,1.79753,2.30243,0,1.076912,26,76.10789713,0.056448
0x6d907298ab30ac1b3be768958f474e3b62b041a0,0,11.86,0,67945.4,1,0.252029,101,101,9.00E-05,0.01,18,2.09352024,0.009309842
0xb59f2edbcc33ffc4e7d9eda3656f65de954b258,0,165.03,5376.34,53149.25,4,0.9,13.38,1.045356,0.946528,1.804376,23,170.7220866,0.01806
0x62e955300c3247357e3c3750c9f66deb200b14c0,0,1.52,0,8.98,2,4.6185862,1188.775277,1000.5,0.724,666.999528,5,2001,0.001414909
0x5c662f53f2bd56575f74d9d77ab6b45ff658ba545,0,1.74,4734.01,331398.28,2,7.99958,2000,100,0.962808,5.349341,4,1461,0.0010001
0x6822bd31e0023a61c6cdf91988a5e5fa6e888d616e,0,48915.4,51549.39,534829.83,1,0.010037,0.0701,0.779718,0,0.006351,12,0.099593223,0.01894293
0x8549da3ffb1985872e6aa1a281c3fbe05d37d336ea,0,943,0.51,250.175545,12,9.40E-05,30.02,22.373755,0.000248,5.409583,22,4.42377098,0.000441
0xdbd53c006c91a1ab9bf18274d10d1c0395db566b,0,14.71,2075.58,1879046.77,5,0.099,1252.5,0.102377,0.05005,0.40878,66,1.537781424,0.0004334
0xe4a2bfa5a2aba03c6db093dff4c78de5bfd8e5af13,0,833.69,3062.54,1083385.68,10,0.421311,2,1.043461,0.029221096,1.731891,11,21.4428715,0.002079
0x3fcf641b7a293acfa8bb77ee621df7ba03f377dxc61989ec796f308df7,0,472.04,5657.65,22528.75,1,0.039,0.203122,0.094852,0.327937,2.200443,42,2.957076614,0.001471801
0x109d82c5d0x50250B3dfcC48B971423A80Acca554Cf187a0674Af3772739c89a,0,2701.308,13534.15,928569.08,44,0.010044,30,1.190023041,1.09,9.905784,211,55.045,-0.15757693
0x9d7dc9ddff34d0148e143e9ac3bff26d29c2e997,0,1645.82,14281.89,528206.22,11,0.12,21.26,1.372461001,0.000719,6.935653,23,237.9951565,-0.534245446
0x5b7c67f34ede2fd862e4a3fe9f7473af715b0ce47,0,1713.82,9501.17,26914.9,4,4.11,15.894302,3.608589,0,1.03347,73,134.29505,0.24550109
0xedc7d51a832ca76b7b14ce9ad22fbee86e82f1a,0,379.93,130020.67,125523.85,17,0.200052,1.068669,0.048825,0.350133,1.405235,43,114.214503,0.008836852
0xb9471cd8bb8728b81ae3d20561c6f86546d2ae80510a1,0,16.24,0,65.3,1,101,101,101,0.22,25.249475,5,101,0.0021
0x7ab4265de3e18d79d8149bbd6af528c9edf4e8a4,0,21.36,0,66.55,1,101,101,101,1.09,33.666149,4,101,0.001554
0xc8a40e36b376e16c880a2b6927d3e71e3540f351c8,0,6.47,0,66.1,1,101,101,101,0.9995,33.666149,4,101,0.001554
0x77a86cc1c19aa77e631140c66d75cc164fac7600d8,0,163.62,0,315.47,1,101,101,101,2,50.499286,3,101,0.001428506
0xb5dfa8791a97586cf1b2b088d78d6740e054f3eb,0,158.15,0,327.12,1,101,101,101,5,50.499286,3,101,0.001428506
0x26cd61a5c577dd7a0dae9c234b0553082e8a8d201ddd72,0,105.72,0,79.97,1,101,101,101,370,33.666149,4,101,0.001554
0x7f1b85bffbb8dbd59bb0e72c4f435b3bbad76af178c47,0,161.5,0,327.8,1,101,101,101,1.248188,50.499508,3,101,0.000984218
0x99ae20beca7702f25c75b8b7fae314bcf0536b679ef00f3,0,375.4,0,275666.5,1,0.259612,0.15,0.55,0,0.01,3,2.1577,0.00084
0x16ba5c90e18d7640ff3b6bce6b3ee809401daa83c3de,0,16.52,0,44,1,101,101,101,0.007,33.666149,4,101,0.001554
0x0001bb4100a8ebaa71bd8ee923f5a03e37607f7fc86e9a,0,22.76,0,68.3,1,101,101,101,0.8757514,33.666149,4,101,0.001554
0x45fde0cd19004cdd74d1bcf260db2936c18f129,0,22.29,0,86.82,1,101,101,101,2.438573,33.666149,4,101,0.001554
0x045beb240e012bd9c0dda3298e2a9630ec2873c28,0,163.74,0,327.55,1,101,101,101,0.259,50.499508,3,101,0.000984218
0x90ce012f3a50afd9eb2c01cb4738a740c9e12bfef,0,195.4,0,307.57,1,101,101,101,0.01,50.499508,3,101,0.000984218
0x46ec7cf42ab5e1e58919ce596eeb89a3effe96146d3e5b97,0,162.22,0.37,325.1,2,0.001579067,62.98268,50.5,8.5,50.499508,4,101,0.000984218
0x20ce5c8a0f18a9dbc23f0da32e8cd2f9c2f9f0d9,0,163.79,0,327.55,1,101,101,101,0.999016,50.499508,3,101,0.000984218
0x0bbbbf9f489a07afc6afe020d2d32acf978180de4,0,21.67,0,64.95,1,101,101,101,1,33.666149,4,101,0.001554
0xc27d1b132b6c54f9d6f9de03665cd24a632a3f0ec43bcc,0,21.92,0,65.82,1,101,101,101,0.635153,25.249475,3,101,0.0021
0x86a7c4523c90d603755f6cb34c979e057db84bd526a720f98922b535,0,15.99,0,59.38,1,101,101,101,0.49,33.666149,4,101,0.001554
0x7fbc0f70ac292f81de0f370a03040464cb09ca689f1f,0,9447.57,2811.48,471336.85,4,0.003,20,7,0,0,88,28.21,0.1
0xe6f54cde17edccbda323f6f35663b4b1c7d0dfd02,0,160.85,0.82,325.83,2,2.06065,98.5186,50.5,0.99917,33.666163,5,101,0.001512
0x5ae73f486df04578a2407ee5acda81d7c56a7a64,0,24.56,0,10.87,2,0.7737689,10.10423665,1000.5,7,666.999528,5,2001,0.001414909
0x7fa5808cb088a41bacc41a1eea65a689325db66a83b,0,1685.62,0,27.28,1,101,101,101,0.01,33.666149,3,101,0.001554
0xcaf7511c6c9af2013287d2af680f564d2b691ed29086,0,20.42,0,10.38,1,101,101,101,5,33.666149,4,101,0.001554
0x31c29cbc5f594a5865a6b473f14523c146675d44,0,15.48,0,65.3,1,101,101,101,0.9073,33.666149,4,101,0.001554
0x31b189c73e628ca6bc2fde294e3ebc7e523e8372dae,0,15.32,51718.2,259070.92,10,0.057,0.5,0.5,0,3.5075573,22,3.99,0.005
0x5696f03b9eb4dbec338da3a24a420d8e55eeff5f2,0,161.69,0.43,318.42,2,25.074853,56.889404,50.5,0.036,50.499508,4,101,0.000984218
0xa18b402a48ff5bd51e93f0a2caa9c00c3560d4f17,0,20.42,0.03,210.75,1,101,101,101,0.1,33.666163,4,101,0.001512
0x950c57d39b4822cba3bb4f3c16f8881bb1520a3d37c06,0,18.32,0,76.82,1,101,101,101,0.0035,33.666149,4,101,0.001554
0x5a7939b1863de4fd82cf4214c454df920e3bbc0ff3,0,155.88,0,384.55,1,101,101,101,1,33.665988,4,101,0.002035312
0x25e7905030e66c6f925cd26ba0e74686628fea775a1ebc936,0,20.61,0,53.6,1,101,101,101,3,33.665988,4,101,0.002035312
0xc66b56e2ed472b02fca8e97851ccd0d1688804651c6e,0,161.48,0.53,324.53,2,6.01732,55.99197,50.5,7.5,50.499508,4,101,0.000984218
0xc6a516c3d4141edfa82ceeaaf5f2812e8b693e80,0,159.58,0.33,323.08,2,4.618364,56.00713,50.5,0.049528,50.499508,4,101,0.000984218
0x36eab33b7c71d150de3e7541398c5f0ff5e00478,0,67214.83,117441.78,14693.25,1,0.15,20,21.99,4.327583,0.403652,16,195,0.002215
0xd38a71716639d9c134c53a4ef9cc39a5bd82844,0,27510.9,22441.57,592631.77,8,0.035118,1.01,0.325207,0,1.442306,98,12.8362399,0.002583
0xd5383c4ff57115bcc33aff6574ff3c823895f5aebf,0,2.27,85332.97,1122107.75,2,0.995,1.17,1.1275,0.98636,231.88245,4,0.66,0.002083783
0x4056e1af8aef1f95c88ea69ce192afa4f4e25d3b0,0,158.74,0,100.12,2,53.371084,80.060028,50.5,92.889608,50.499487,4,101,0.001026218
0x7d6fcd268148aa13a34f60ae107fe775a33c109c63ecf,0,6.26,867.82,11842.47,1,1.99,30,33.726,19.4996997,22.373778,3,191,0.004244887
0x310bbc0afc0073c7673e6c1c3c866b501aa2bdc00c,0,6.07,7788.83,344146.08,39,0.00055,14.63682,1.578509,0,4.577797,235,25322.16129,0.5740993
0xd1b1523f775f96c5bdd7fb5c976bde57c21728cb7fa4d2b,0,498.77,10032.01,760631.25,2,0.1,30,11.9967,0,0,10,0.01586209,0.505131
0x0c985c082aaf78ca764e41b8b2a8056423e1963b,0,694.78,76737.68,31633.02,4,0,10,4.403325,0,0.11,16,18.99204268,-676.6522333
0x69b03c84d4e40ecc437f44c928e3fa1c840d3da,0,158296.77,16424.25,400114.07,2,2.095936,69,2.12014,0,35.866468,14,726.23844,1701.000175
0x5bf687cbe16da9db59a14c16bd1bb90a32c11b7e,0,2598.08,2453.11,955403.23,5,0.258793,0.24,0.003604296,0.1,4.0604432,14,0.097025622,0.005891
0x00f4c9bffb11c8b33e1215653bbcb30171f1b861dfe,0,6.51,50276.45,904499.87,2,0.2,0.5,0.105,0.0977,0.043049,54,2,0.037402006
0x8057f1b309469aaa2144488db50e7b46d6cbd52f11ab,0,858.33,375499.9,321430.3,29,0.020935,150,470.035,0,3.093644,82,154.1120255,0.057854423
0x4fb39b148493f55d76eac41cc933d1759ca7e019b92e0,0,4.97,1379.1169,278041.28,3,0.00049,3.2,13.085238,0.093049,5.35358,23,179.0069993,0.00149109
0x54290c8a5fd89d64bb97c0b3570dc866b83316c948f14,0,15.93,460.27,57598.15,29,0.00519,209.735681,3.566882,0,58.0875,225,3160.576674,0.06382255
0xa140d0b6cfa8328e47e678a9a93a3ca963d0e9347,0,161.55,0.82,326.97,3,13.210102,3,2.619,110.13,50.499487,6,166.21352,0.002059
0x0ca688fbd435d4f8389ddff4717c15cae424121d2e5333b,0,1831.88,1907.98,36141.38,7,0.1,24.995,23.175547,0.011999,27.95212,16,13.27356958,0.034252937
0xd59e1f867ff42f5a7cf817b35634d0da7fd457af,0,2054.67,29319.8,198907.19,3,0.03616,0.941018,0.66641,0,4.177613,28,4.3827754,0.00904614
0x01cfb2920c52dd9ee5a225c0c86835e65e935d0283,0,399.31,2258.35,635750.25,3,0.17054,100.1,5.0898312,0,0.736165,103,134.984582,0.067864423
0x4b5ba69d14a686a22dbf4130629da2244bc433c0cb55044,0,156496,3009.46,54951.98,5,0.00132,21.891012,0.013499159,0,319.4028,19,12.9778719,-2.9336823
0xee3b18bea9fc967061350d28db31e1eb9ff9b89,0,26.22,1446.62,1013713.05,6,0.095,100,6.137927,0.000498,1.121144,14,2028.433995,0.002857102
0xc618aacb15a6ce7ebef70c541e7f2a17906c53f1f,0,14.97,0,57.65,1,0.471818593,100,100,0.001727,0.499124,3,1.0000001,0.000520203
0x9c180b65928cd9c5a32cf134209bf3ed297a120c3dda69e883bd,0,7.22,11555.68,128623.43,14,0.1,1.073,1.213066,0.004528,9.208333227,9,17.14007438,9.60E-06
0x4e5aee5ea583dd2cc72ef4543b132b9e49a1dc3869c6334e60a3,0,2.16,1328.65,911.97,2,2.500036,35.995,3.864091,6.999528,7.10877,17,1200.06,0.004063951
0x36ced47fe4a1ab961c0da6b4e2ace15f1db807a8c80daF10d,0,1939.18,40525.97,316714.72,16,0.05,100,16.7080708,10.005229,3.800754,23,581.3805203,0.018820375
0xd8d12cf2de7bfceec0e0ef0980300b629a2ce2c2ff5a20df4ea64cd7,0,44886.28,2891.13,405341.35,12,0.002342,13.56759,2.161134353,0.000273,14.90758,72,45.73638016,0.032318494
0x4c021972c1314ff46de06843f8a671467bbabd95f96,0,20.64,0,20.42,1,101,101,101,2,33.666149,4,101,0.001554
0x2eb23c8ab3ad7f3568665aa88fb502c849322fe8fde58fc8,0,110.58,0,61.87,1,101,101,101,25,33.666149,4,101,0.001554
0x3cefb90c966eb4be9d7ddad42d5d115b48434f30a735b2d74,0,22.91,0,59.38,1,101,101,101,0.217391,25.249475,5,101,0.0021
0xaf588df7c0b1204b40ac69df96a606af49cfe6a53bc0d8,0,21.86,0,68.65,1,101,101,101,1,33.666149,4,101,0.001554
0xc04559e6e0c36ede3fea72496884dc5f416c4d60,0,22.14,0,66.55,1,101,101,101,0.0049,33.666149,4,101,0.001554
0x028e81006a494d666fc05d02cdb9295b6e9380a,0,23.21,0,323,1,101,101,101,0.125,50.499508,3,101,0.000984218
0xa2c4849af9da08fd96f3dac19280fef25dbb2816a1,0,156.85,0,327.12,1,101,101,101,0.2,50.499508,3,101,0.000984218
0xb4e861e50cacd6edf0a9e09a5296e4c6481c11e1b7787,0,160.54,0,315.53,1,101,101,101,0.1,50.499508,3,101,0.000984218
0xca2bb36b09ae4394e461236cee7c164ec73f2ecdc5f12,0,158.58,0,316.65,1,101,101,101,0.2,50.499508,3,101,0.000984218
0x6356d78a44f4e3e79ed9f0f1b7b0e2a8e27db39a9,0,21.68,0,65.03,1,101,101,101,2.5122894,33.666149,4,101,0.001554
0x7b344203fbeed9fdefba7648d0b9fc02c2ca0ef0e33ec,0,156.23,0,3107.27,1,101,101,101,0.07,50.499508,3,101,0.000984218
